"","S.72.sti_FPKM","S.73.sti.1_FPKM","S.124.sti.1_FPKM","S.103.sti.1_FPKM","S.102.sti.1_FPKM"
"ENSG00000188486",-1.51354601927497,-2.21743983248168,-2.3621932695364,-1.97968660288233,-2.36995475663536
"ENSG00000188493",-1.40475298265782,-0.961599337550478,-0.924774714486339,-0.990018525800478,-1.215525801248
"ENSG00000188522",-0.527347927358968,-0.0742896895790296,0.132653945209618,0.239971639012263,-0.0540994292393054
"ENSG00000188529",-1.89166768222559,-0.221759435249346,-1.2445345718958,-0.804902255786588,-1.41798132875898
"ENSG00000188536",26.6394191004199,25.4269215628965,26.5772169154402,4.45385447218632,26.5075854336499
"ENSG00000188542",-2.37618239598762,-2.0568440304703,-2.30664637352334,-2.13768754465876,-2.17886663909356
"ENSG00000188554",-1.55696885243186,-1.41362742492218,-1.00601903638998,-1.19362571873294,-1.22392748194313
"ENSG00000188559",-1.4663555642544,-0.898329179478425,-0.859942213777451,-0.943761406047232,-1.23225084718336
"ENSG00000188566",-1.34636553792887,-1.02783912074704,-1.46440657912821,-0.900679791240009,-1.67426594305457
"ENSG00000188603",-2.12422048897089,-2.19258072570688,-2.37775353706864,-2.12392352622227,-2.26211491398178
"ENSG00000188610",-1.75116994860787,-1.266663167659,-1.25379995646263,-1.24764129967969,-1.35364052986942
"ENSG00000188612",-0.949852239060512,-0.714101216401618,-0.660270603572799,-0.716458242173644,-0.566340535696361
"ENSG00000188613",-0.762437263434518,-0.984001901402851,-0.771532272343172,-0.96099271289148,-0.651469804614989
"ENSG00000188636",-1.3276866210853,-2.05644030512273,-2.1342328669228,-1.6570547706307,-2.19948857628546
"ENSG00000188641",-2.76982164036954,-2.5928793363437,-2.67346385334326,-2.9967881165094,-2.79387411428218
"ENSG00000188647",-1.72332019108228,-0.426327804826351,-0.69861151151765,-0.559392180081472,-0.865571547699687
"ENSG00000188677",1.19469357453322,1.6948310025917,1.74290202203788,1.93870730126517,1.84684585106548
"ENSG00000188690",-0.540246967054173,-0.54989140778377,-0.92188794496667,-0.863313979370695,-0.950443675067724
"ENSG00000188706",0.629619225818828,1.22895084932136,1.35472818482731,1.45547818702883,1.24795615226684
"ENSG00000188707",-1.11216421004388,-1.20461099925372,-1.81427503023834,-1.36154576515877,-1.67448733728502
"ENSG00000188725",-0.599544153222385,-0.823248384646511,-1.01241673149685,-0.720563623540556,-0.707444301789281
"ENSG00000188732",-0.978600620842521,-0.492014047559482,-0.856030716165996,-0.265976521658236,-0.608174589847032
"ENSG00000188735",-0.966842239279775,-0.419210656942693,-0.572699867700692,-0.407851478640627,-0.852924682916726
"ENSG00000188739",-1.35854868551671,-0.877623075837451,-0.822194306001631,-0.41779699800281,-1.0498250761773
"ENSG00000188747",-0.550442179948466,-0.447065080809401,-0.91839032342311,-0.432032230801844,-0.781526140066606
"ENSG00000188785",-1.5051385055948,-1.11022249364849,-0.949227745881101,-0.658391314237536,-1.28989456257722
"ENSG00000188786",-0.995012942660927,-0.713857100430066,-0.869761216619494,-0.534589435080893,-1.01510246536006
"ENSG00000188807",-0.0613905471821955,-0.342405432548428,-0.669144064408693,-0.26222796713569,-1.07514526849369
"ENSG00000188811",-2.47732958830444,-1.68864548260588,-1.9145325349382,-1.64284430294602,-2.04631174386363
"ENSG00000188820",0.186632410213858,0.314786253484347,-0.161586914602842,0.079338831187252,0.641635706678609
"ENSG00000188822",-5.43204587625748,-3.74287514849847,-3.46219433037372,-4.49883438378303,-4.3011477449065
"ENSG00000188827",-1.61727459072046,-0.922088237890043,-1.06164846344008,-0.696002005645604,-1.51701198851086
"ENSG00000188846",-0.418584982079811,-0.519625443723856,-0.245965205631115,-0.315880302233396,-0.190866916607006
"ENSG00000188856",-0.700935263242997,-0.681525154207763,-0.504478100022543,-0.453934266321203,-0.756704070645325
"ENSG00000188868",0.887252464241419,0.243870524203818,0.526737974883341,0.571379962332971,0.805516652976385
"ENSG00000188878",-1.55475829265023,-0.929266979176397,-1.75577526956353,-1.14149488323063,-1.63590099006914
"ENSG00000188895",-0.981822810949264,-0.456093467766867,-0.576179462971468,-0.393129685953131,-0.740641276351815
"ENSG00000188917",-2.03382185713954,-1.84274410043212,-1.78790707683301,-1.77684194371303,-1.96471672776435
"ENSG00000188921",-2.42145580117594,-2.46593461052471,-2.67671137396757,-2.61387129094718,-3.00734121099143
"ENSG00000188931",-0.716777128341737,-0.566371065633275,-0.656073586824474,-0.466389734272323,-1.04873813705042
"ENSG00000188938",-1.01175243341099,-1.19794781750977,-1.37926802922932,-1.1573874912473,-1.33838520368705
"ENSG00000188971",-1.42122940561871,-0.779423670506205,-0.584490236976648,-0.604353119468029,-0.856306510656869
"ENSG00000188976",0.344190207382486,0.257344312511432,-0.0378954312450151,0.277834784673945,-0.0672672939271867
"ENSG00000188985",-0.731909972534497,-1.07171819455127,-1.35234234821487,0.00117853381071401,0.637811083466469
"ENSG00000188986",-1.02697912616956,-0.820443379847545,-1.18264478758513,-0.846047254819464,-1.16057748118265
"ENSG00000188994",-0.693676384736906,-0.0146768814009737,0.0708384373884313,-0.0804215677922997,-0.376819416779515
"ENSG00000188997",-1.49779474240822,-1.35280980983319,-1.56122313590999,-1.40526561507161,-2.07560091567532
"ENSG00000189007",-0.313818784334867,0.788951828196368,0.433808240780895,0.923899926319412,0.489567994944914
"ENSG00000189042",-1.14509621054876,-0.927405742119746,-0.916261684201151,-0.623947123662444,-0.965042614184336
"ENSG00000189043",-0.393444393219668,-0.518846376987544,-0.423394302415689,-0.411723128850344,-0.0544779000478746
"ENSG00000189046",0.780304822370902,0.736408487060289,0.624140009237663,0.601859982860304,0.443169056042732
"ENSG00000189050",-0.728397982723386,-1.12942146338226,-1.49789699205037,-0.933850131416153,-1.35908058511215
"ENSG00000189057",-1.13474567947077,-1.62661029869019,-1.89789294383334,-1.15479300886742,-2.02789448996781
"ENSG00000189060",-0.130585975932295,-1.22173077049554,-0.408446081329253,-0.946874343947754,-0.656174069913575
"ENSG00000189067",-1.32844059739747,-1.77873888783481,-1.27262442056505,-1.62960970666983,-1.54781257796272
"ENSG00000189077",-1.44479104207911,-1.32427570063177,-0.796966687289176,-1.75095391133257,-1.81034446090488
"ENSG00000189079",-2.68251348933818,-1.48876318529672,-1.19878901500843,-1.47860313880471,-1.60220065464176
"ENSG00000189091",-1.14651708349583,-0.81139038415199,-0.843471132110402,-0.960934737299567,-0.973391722349666
"ENSG00000189114",-1.9491389008176,-1.61794813731236,-1.73051796287749,-1.62631487302496,-1.85228608211157
"ENSG00000189136",-3.21352751258715,-2.08687209294196,-1.62445587886187,-1.58324380554173,-2.54269022766272
"ENSG00000189159",-0.863465449886942,-0.819154588996694,-1.02936955765195,-0.805774848622288,-0.971216747611301
"ENSG00000189164",-2.04096691206014,-1.66240366578687,-2.10194693074633,-1.31738345892866,-1.96205630870729
"ENSG00000189180",-2.28402104871694,-1.41814973378265,-1.3169556872812,-1.41284716305179,-1.77689599298806
"ENSG00000189190",-1.39677347907038,-1.00856758034281,-1.26541920109424,-0.785514762424797,-1.42993341142373
"ENSG00000189223",-2.17707591311061,-1.96441491854605,-2.03391748449331,-1.86373893078428,-2.03276005472052
"ENSG00000189227",-0.495902202937303,-0.436308175389975,-0.894690537962084,-0.307257689991107,-0.960519751268058
"ENSG00000189233",-4.2110682876689,-3.62753678462361,-3.1752385642911,-3.4831095855518,-3.66575501070228
"ENSG00000189241",-0.996755833529605,-1.28851392128156,-1.45795053626957,-1.04810888491507,-1.57884396710379
"ENSG00000189266",-0.271155352770478,-1.09321695931276,-1.13650516488741,-0.956549450060992,-0.726715201211353
"ENSG00000189298",-1.39548653533868,-1.57476542263427,-1.32177561863119,-1.45392600782233,-1.67108243714351
"ENSG00000189306",-0.233438071474494,-0.43275706881056,-0.885717359462377,-0.440088050190998,-1.01447641214657
"ENSG00000189308",-1.39845813706917,-0.674397130102067,-0.55818709732357,-0.413598342932109,-0.62458513932974
"ENSG00000189319",-1.27464572919645,-0.479799207730904,0.0824672336541822,-0.574358762984925,-0.343810568225763
"ENSG00000189339",-2.38411271457765,-2.18262496135022,-2.41849820488261,-2.18352030941698,-2.68947367375866
"ENSG00000189343",-0.34639842459531,-0.327604923537188,-0.128960571584062,-0.0689589489594663,-0.339191634847232
"ENSG00000189362",-1.81749806288341,-1.31618441770992,-1.43316182412203,-1.42468398500444,-1.57411859097728
"ENSG00000189369",-1.2377238239693,-1.60147305299067,-1.64000305726623,-1.59352924048969,-1.67606869674776
"ENSG00000189376",-0.742017894380668,-0.557481343616755,-0.93327097103942,-0.537574029430182,-0.646292661501869
"ENSG00000189403",-1.1110385247202,-1.3503264899838,-1.49995342643646,-1.23710733863757,-1.2418883372686
"ENSG00000189420",-1.30825680553523,-0.840915629652693,-0.353850851940195,-0.663297287681572,-1.9375087032399
"ENSG00000189430",-2.63673503276232,-2.56661612240147,-3.45868109342803,-1.90642377614312,-3.66505130334314
"ENSG00000196072",-0.181229448702338,-0.247965345559717,-0.456726051202087,-0.169288338766274,-0.224199190066318
"ENSG00000196074",-2.50123963042438,-0.991956540929364,-1.04886638870838,-0.751382442091298,-1.19264944148641
"ENSG00000196081",-1.44803350002629,-0.0943053775696697,-0.354569993273756,0.256460966386659,-0.622701985626848
"ENSG00000196083",-0.689846544396357,1.02338563327072,1.61463039300782,1.59566009267628,1.52659101884899
"ENSG00000196110",-2.43689911135385,-1.48430184389145,-1.29052500871025,-1.00449047024017,-1.55384354768606
"ENSG00000196116",-2.29632446502882,-2.43010886835599,-2.89516247043468,-2.1172928128717,-2.74850278231052
"ENSG00000196123",-0.53806856463615,1.26238271312631,1.19003180669093,1.5350197008848,1.11420776216006
"ENSG00000196126",-1.48477129039024,-1.39435090236563,-1.97247454584922,-2.12417329796381,-1.48592336981707
"ENSG00000196138",-1.12848650130055,-0.562695328559751,-0.162891541014198,0.740242544734099,-1.00069455664483
"ENSG00000196139",-3.07559119180826,-3.63421354922863,-3.03837532340683,-2.63970310838533,-2.29822354537902
"ENSG00000196141",-1.28449170441866,-1.01000082583031,-1.03508141144568,-0.795092037535969,-1.33633399850447
"ENSG00000196151",-0.0971278190673572,-0.359241318698581,-0.304438030031834,-0.18894201153095,0.0243680208164557
"ENSG00000196152",-1.07825856754941,-1.16559316575482,-0.951613195573876,-0.982228924913531,-1.33630222820535
"ENSG00000196154",-2.59096161578019,-2.48523311040373,-2.65085836741566,-2.37413305936908,-2.23491618951719
"ENSG00000196155",-1.03808520945988,-1.30365387962512,-1.99687715272443,-1.27965282989325,-1.86487587934738
"ENSG00000196177",-0.710408523992307,-0.684666493126332,-0.942720877374577,-0.610575113805608,-0.956740434569742
"ENSG00000196182",-1.36673800495975,-0.754284922784396,-0.865288837638277,-0.78187636265034,-1.09130080703375
"ENSG00000196187",-2.2155491821995,-1.49100464874372,-1.56345425490043,-1.4197202447397,-1.9772950706752
"ENSG00000196189",0.575084493689554,0.602936193333759,0.845447107534175,0.639427466125361,0.734758639721508
"ENSG00000196199",-0.83079277964291,-0.810801358552824,-0.91101731803195,-0.548479861630486,-0.939494599524816
"ENSG00000196204",-0.538061643549314,-1.1917689591179,-1.00748733331387,-0.896255103702667,-1.29906285634898
"ENSG00000196205",-1.36572430402326,-0.989094942534659,-0.958417619307607,-1.02396505985053,-1.27409189692256
"ENSG00000196214",-0.669791839073757,-0.391226770449955,-0.293484216676093,-0.113497243499538,-0.450706785017896
"ENSG00000196227",-1.43444957349852,-1.85083658037514,-2.0549549538103,-1.66586574250161,-2.15803194895719
"ENSG00000196230",-1.10304607246188,-0.768070394481721,-1.00897972353362,-0.787904983448109,-0.922922934122153
"ENSG00000196233",-1.16480202545766,-0.554628200869946,-0.747830217671753,-0.404359170701262,-0.70645243606124
"ENSG00000196235",-0.918818676055461,-0.93020964888278,-0.819629939665269,-0.710952967321738,-1.05675006525104
"ENSG00000196236",-1.45186744966537,-0.520345963494248,-0.872099514457314,-0.723830673593173,-0.890725563002824
"ENSG00000196247",-1.68760876502329,-1.32143725529717,-1.6361718439957,-1.18605826214696,-1.90593650614717
"ENSG00000196262",-0.820486465271696,-0.835063431973914,-0.988506455426058,-0.808097459838114,-0.700591923717033
"ENSG00000196267",-2.12011391738894,-2.49701576142124,-2.59032250054991,-2.3620423719757,-2.50608404290236
"ENSG00000196268",-2.19336835912025,-2.24689223650963,-2.36574590709689,-2.10059559258875,-2.75335256889716
"ENSG00000196284",-1.40368149081175,-1.33779626140413,-1.09112175621052,-1.56062605323892,-1.26749780750003
"ENSG00000196290",-1.09510950294213,-0.780973701717676,-0.606672703571521,-0.706451623716336,-0.759344528747992
"ENSG00000196295",-1.93584634416563,-0.782833579289087,-0.934282114462481,-0.676361166183956,-1.33481578149094
"ENSG00000196302",-1.74065208591474,-1.16648895658476,-1.89322426234061,-3.50755480821589,-2.34340542362154
"ENSG00000196305",-0.0205632297812319,0.677443125712234,0.681596092128381,0.762808861616205,0.629538984359616
"ENSG00000196312",-1.49106691952614,-0.538450589698103,-0.713834524045722,-0.574959419701668,-1.09852632300616
"ENSG00000196313",-0.825191209913102,-0.116527099122324,-0.182965940164624,-0.0670165172744434,-0.659332317405173
"ENSG00000196323",-1.65579700465724,-1.57184685298977,-1.54841541714168,-1.4517415945377,-1.83007251479153
"ENSG00000196329",-2.25329644267112,-2.40525437694327,-2.40964499812358,-2.4529528969391,-2.45308920583452
"ENSG00000196338",-3.03394931479095,-1.59854705873359,-1.41561587242226,-1.74564091792306,-2.18735888338964
"ENSG00000196352",-0.79901245951606,-0.528345279909788,0.0972833896148423,0.0461273681511819,0.0246599767803521
"ENSG00000196363",-0.299296653034967,-0.118786776871853,-0.350169757640787,-0.015092244253754,-0.488984298710356
"ENSG00000196365",1.38103712144914,1.79443160071032,1.73130891129888,2.0261349801853,1.52973739006183
"ENSG00000196367",-1.62634163201686,-0.950522128949853,-0.977180468053331,-1.15830762950225,-1.52932411440917
"ENSG00000196369",-1.42617852935121,-1.06772159783778,-0.828695198901222,-1.03447476056286,-1.35350275312115
"ENSG00000196371",-1.22693678020761,-1.35080752398925,-1.5794065014309,-1.31922263714726,-2.2458107062715
"ENSG00000196372",0.902758704549039,0.879911947946832,0.420898991566016,0.981675345714891,0.362382986858183
"ENSG00000196378",-0.218089380196831,-0.122215320653102,-0.117439200574647,-0.13527097816293,-0.493004045690364
"ENSG00000196387",-1.41318291334364,-1.28020354698988,-1.67845681781002,-1.31863904363701,-1.56884961339696
"ENSG00000196388",-0.997891964373375,-0.658269348769552,-1.12945039757431,-0.6420053159881,-0.972643243223942
"ENSG00000196396",-1.32717356156222,-0.683162861115935,-0.354558237607856,-0.495665683087446,-0.538157900083796
"ENSG00000196405",-2.59732417856432,-1.87284943855012,-1.77257287531841,-1.9192984342336,-2.10010319785741
"ENSG00000196407",-0.824202799011739,-0.469536654606139,-0.437902915720933,-0.471353715277303,-1.06076064985162
"ENSG00000196417",-0.834485925442345,-0.939477109765252,-1.09142925911479,-0.770593145287613,-1.01163733907145
"ENSG00000196418",-1.04566267338153,-1.23143249139637,-1.88754240787108,-1.10620563494835,-1.7874013153443
"ENSG00000196419",-0.312984643230658,-0.277609587965638,-0.218295818214738,-0.159810791768415,-0.0298799192220951
"ENSG00000196420",-1.40100074967718,-1.94566280369555,-1.18455931271227,-2.16318641152917,-0.817961789721619
"ENSG00000196421",-1.71342412690404,-0.398110081638516,-0.844260609836358,-0.637835335835495,-1.43317825785033
"ENSG00000196428",-0.852077666331645,-0.509156944613963,-0.334394141243823,-0.208460813160616,-0.728117176496954
"ENSG00000196436",-1.89043197563358,-2.09937968597751,-2.17301251566057,-1.83537076691914,-2.62821541168704
"ENSG00000196437",-1.4651265651388,-0.8147728098423,-0.852233445942566,-0.737770805976017,-0.821576488128619
"ENSG00000196449",0.0347817195678998,-0.328764635898838,-0.259223565908661,-0.0262280144776198,-0.334234459472963
"ENSG00000196453",-0.673725523577241,-0.495379707729744,-0.432553778684614,-0.623972460398114,-1.2082365591163
"ENSG00000196455",-0.727709075733861,-0.698367094908329,-0.693859014485541,-0.634919798320043,-0.7755754124022
"ENSG00000196456",-1.38481820540324,-1.20771752430479,-1.66051948089429,-1.43947982890041,-1.64729068059503
"ENSG00000196458",-1.32287287712609,-1.09060581658888,-1.10986592475202,-1.00612132102314,-1.45058888846392
"ENSG00000196459",-1.94514577765837,-1.5423643995944,-1.85825712150511,-1.57803914122039,-1.96654358542042
"ENSG00000196465",0.059767166778051,-0.164102144537373,-0.326436233942281,-0.248795733164126,-0.264783035351805
"ENSG00000196466",-1.31820283119881,-1.33954363820217,-1.16744839881284,-0.783272994721366,-1.33500141900532
"ENSG00000196470",-0.624382260365444,-0.542406570415666,-0.626588824471416,-0.0400761490463913,-0.445554488362125
"ENSG00000196476",-1.25935446510355,-0.905287935786627,-1.01089326729965,-0.80922613223466,-1.17261141027667
